split,dataset_index,cube,season,suffix_horizon,geo_group,n_valid,c1_A_B_output_mae,fsr_A_B_output_mae,delta_fsr_minus_c1
iid,1026,minicube_16_29TPH_42.86_-7.62,MAM18,2,29TPH,72,0.006490054074674845,0.005236478988081217,-0.0012535750865936279
iid,1026,minicube_16_29TPH_42.86_-7.62,MAM18,3,29TPH,2378,0.009185539558529854,0.007077449932694435,-0.0021080896258354187
iid,1026,minicube_16_29TPH_42.86_-7.62,MAM18,4,29TPH,16282,0.008604071103036404,0.006880730856209993,-0.0017233402468264103
iid,1026,minicube_16_29TPH_42.86_-7.62,MAM18,5,29TPH,16282,0.008416636846959591,0.006334063597023487,-0.0020825732499361038
iid,1026,minicube_16_29TPH_42.86_-7.62,MAM18,6,29TPH,16279,0.008501112461090088,0.006746276747435331,-0.0017548357136547565
iid,1026,minicube_16_29TPH_42.86_-7.62,MAM18,7,29TPH,16282,0.008277777582406998,0.006121847312897444,-0.0021559302695095539
iid,1027,minicube_170_33UXP_48.23_16.83,MAM18,1,33UXP,14583,0.0034001129679381847,0.0061682299710810184,0.0027681170031428337
iid,1027,minicube_170_33UXP_48.23_16.83,MAM18,10,33UXP,5931,0.004245077259838581,0.014024818316102028,0.0097797410562634468
iid,1027,minicube_170_33UXP_48.23_16.83,MAM18,4,33UXP,14515,0.004393952898681164,0.011964574456214905,0.007570621557533741
iid,1027,minicube_170_33UXP_48.23_16.83,MAM18,5,33UXP,277,0.0036005331203341484,0.015172002837061882,0.011571469716727734
iid,1027,minicube_170_33UXP_48.23_16.83,MAM18,6,33UXP,2192,0.002771137049421668,0.012589639984071255,0.0098185029346495867
iid,1027,minicube_170_33UXP_48.23_16.83,MAM18,7,33UXP,14552,0.003726600669324398,0.011477917432785034,0.0077513167634606361
iid,1027,minicube_170_33UXP_48.23_16.83,MAM18,8,33UXP,6882,0.0032930297311395407,0.011402744799852371,0.0081097150687128305
iid,1027,minicube_170_33UXP_48.23_16.83,MAM18,9,33UXP,14580,0.0037438783328980207,0.0124512929469347,0.0087074146140366793
iid,1028,minicube_171_33UXP_47.84_16.88,MAM18,1,33UXP,16230,0.004535922780632973,0.006950241047888994,0.0024143182672560215
iid,1028,minicube_171_33UXP_47.84_16.88,MAM18,10,33UXP,16230,0.004970076028257608,0.012682393193244934,0.0077123171649873257
iid,1028,minicube_171_33UXP_47.84_16.88,MAM18,3,33UXP,1574,0.004442974459379911,0.006714866496622562,0.002271892037242651
iid,1028,minicube_171_33UXP_47.84_16.88,MAM18,4,33UXP,16230,0.004506769124418497,0.010586864314973354,0.0060800951905548573
iid,1028,minicube_171_33UXP_47.84_16.88,MAM18,7,33UXP,16230,0.003979993052780628,0.009968925267457962,0.0059889322146773338
iid,1028,minicube_171_33UXP_47.84_16.88,MAM18,8,33UXP,9208,0.003480734070762992,0.011531288735568523,0.0080505546648055315
iid,1028,minicube_171_33UXP_47.84_16.88,MAM18,9,33UXP,16212,0.004279932007193565,0.010980063118040562,0.0067001311108469963
iid,1029,minicube_172_33UXP_48.46_17.11,MAM18,1,33UXP,15781,0.002352395560592413,0.005989102181047201,0.0036367066204547882
iid,1029,minicube_172_33UXP_48.46_17.11,MAM18,10,33UXP,2562,0.0029348551761358976,0.010669236071407795,0.0077343808952718973
iid,1029,minicube_172_33UXP_48.46_17.11,MAM18,4,33UXP,15781,0.0031848016660660505,0.009906112216413021,0.0067213105503469706
iid,1029,minicube_172_33UXP_48.46_17.11,MAM18,7,33UXP,7633,0.0023038180079311132,0.008313742466270924,0.0060099244583398104
iid,1029,minicube_172_33UXP_48.46_17.11,MAM18,8,33UXP,4143,0.00325390393845737,0.008322945795953274,0.005069041857495904
iid,1029,minicube_172_33UXP_48.46_17.11,MAM18,9,33UXP,15781,0.0029195216484367847,0.009213809855282307,0.0062942882068455219
iid,103,minicube_197_34SEJ_39.50_21.71,JAS17,10,34SEJ,15484,0.003934201318770647,0.014228660613298416,0.010294459294527769
iid,103,minicube_197_34SEJ_39.50_21.71,JAS17,2,34SEJ,15486,0.0035268310457468033,0.012659715488553047,0.0091328844428062439
iid,103,minicube_197_34SEJ_39.50_21.71,JAS17,4,34SEJ,15485,0.003691938938573003,0.013431556522846222,0.0097396175842732191
iid,103,minicube_197_34SEJ_39.50_21.71,JAS17,5,34SEJ,15487,0.003932170569896698,0.013857855461537838,0.00992568489164114
iid,103,minicube_197_34SEJ_39.50_21.71,JAS17,6,34SEJ,15485,0.004021248780190945,0.014274255372583866,0.010253006592392921
iid,103,minicube_197_34SEJ_39.50_21.71,JAS17,8,34SEJ,15487,0.004040670581161976,0.013963555917143822,0.0099228853359818459
iid,103,minicube_197_34SEJ_39.50_21.71,JAS17,9,34SEJ,15484,0.003878588555380702,0.013667736202478409,0.0097891476470977068
iid,1030,minicube_173_33UXQ_49.09_17.63,MAM18,1,33UXQ,16178,0.001970237586647272,0.006703050807118416,0.0047328132204711437
iid,1030,minicube_173_33UXQ_49.09_17.63,MAM18,10,33UXQ,11250,0.003322380594909191,0.008036780171096325,0.0047143995761871338
iid,1030,minicube_173_33UXQ_49.09_17.63,MAM18,3,33UXQ,2395,0.0017421467928215861,0.007526973262429237,0.0057848264696076512
iid,1030,minicube_173_33UXQ_49.09_17.63,MAM18,4,33UXQ,16178,0.0018711627926677465,0.00876009650528431,0.0068889337126165628
iid,1030,minicube_173_33UXQ_49.09_17.63,MAM18,5,33UXQ,3481,0.0017524270806461573,0.008833164349198341,0.0070807372685521841
iid,1030,minicube_173_33UXQ_49.09_17.63,MAM18,7,33UXQ,4257,0.0024889532942324877,0.006969812326133251,0.0044808590319007635
iid,1030,minicube_173_33UXQ_49.09_17.63,MAM18,8,33UXQ,15915,0.0032839805353432894,0.0068650017492473125,0.0035810212139040232
iid,1030,minicube_173_33UXQ_49.09_17.63,MAM18,9,33UXQ,16178,0.0029307990334928036,0.007703200448304415,0.0047724014148116112
iid,1031,minicube_174_33UXQ_48.94_17.24,MAM18,1,33UXQ,16369,0.0016477179015055299,0.004766334313899279,0.0031186164123937488
iid,1031,minicube_174_33UXQ_48.94_17.24,MAM18,3,33UXQ,7013,0.0016257563838735223,0.0067560407333076,0.0051302843494340777
iid,1031,minicube_174_33UXQ_48.94_17.24,MAM18,4,33UXQ,16369,0.0018364184070378542,0.008460606448352337,0.0066241880413144827
iid,1031,minicube_174_33UXQ_48.94_17.24,MAM18,7,33UXQ,15025,0.002112725516781211,0.006137005519121885,0.0040242800023406744
iid,1031,minicube_174_33UXQ_48.94_17.24,MAM18,8,33UXQ,15871,0.0024828745517879725,0.006254291161894798,0.0037714166101068258
iid,1031,minicube_174_33UXQ_48.94_17.24,MAM18,9,33UXQ,16369,0.00220031151548028,0.007203832734376192,0.0050035212188959122
iid,1032,minicube_175_33UXQ_48.88_16.99,MAM18,1,33UXQ,15786,0.0020777329336851835,0.005997744854539633,0.0039200119208544493
iid,1032,minicube_175_33UXQ_48.88_16.99,MAM18,10,33UXQ,12347,0.0027194146532565355,0.011823481880128384,0.0091040672268718481
iid,1032,minicube_175_33UXQ_48.88_16.99,MAM18,3,33UXQ,12768,0.002098638564348221,0.009240458719432354,0.0071418201550841331
iid,1032,minicube_175_33UXQ_48.88_16.99,MAM18,4,33UXQ,15788,0.0025067697279155254,0.011859738267958164,0.0093529685400426388
iid,1032,minicube_175_33UXQ_48.88_16.99,MAM18,5,33UXQ,118,0.0025646828580647707,0.010632039979100227,0.0080673571210354567
iid,1032,minicube_175_33UXQ_48.88_16.99,MAM18,6,33UXQ,2363,0.002418308285996318,0.008441183716058731,0.0060228754300624132
iid,1032,minicube_175_33UXQ_48.88_16.99,MAM18,7,33UXQ,15788,0.0025195174384862185,0.008211083710193634,0.0056915662717074156
iid,1032,minicube_175_33UXQ_48.88_16.99,MAM18,8,33UXQ,15378,0.002813020721077919,0.008395301178097725,0.0055822804570198059
iid,1032,minicube_175_33UXQ_48.88_16.99,MAM18,9,33UXQ,15788,0.0026535573415458202,0.009978974238038063,0.0073254168964922428
iid,1033,minicube_176_33VUE_57.89_12.96,MAM18,1,33VUE,16158,0.008208644576370716,0.00806926004588604,-0.00013938453048467636
iid,1033,minicube_176_33VUE_57.89_12.96,MAM18,10,33VUE,317,0.0027373034972697496,0.006853433325886726,0.0041161298286169767
iid,1033,minicube_176_33VUE_57.89_12.96,MAM18,4,33VUE,15036,0.016690798103809357,0.012903611175715923,-0.0037871869280934334
iid,1033,minicube_176_33VUE_57.89_12.96,MAM18,5,33VUE,14020,0.010352788493037224,0.010047503747045994,-0.00030528474599123001
iid,1033,minicube_176_33VUE_57.89_12.96,MAM18,6,33VUE,16158,0.006791675928980112,0.008597776293754578,0.0018061003647744656
iid,1033,minicube_176_33VUE_57.89_12.96,MAM18,7,33VUE,13374,0.004440466873347759,0.0074266307055950165,0.0029861638322472572
iid,1033,minicube_176_33VUE_57.89_12.96,MAM18,8,33VUE,16137,0.003455506404861808,0.0067603737115859985,0.0033048673067241907
iid,1033,minicube_176_33VUE_57.89_12.96,MAM18,9,33VUE,16158,0.0029860243666917086,0.0067444308660924435,0.0037584064994007349
iid,1034,minicube_177_33VUE_58.26_13.25,MAM18,1,33VUE,16041,0.005944870878010988,0.0065557644702494144,0.00061089359223842621
iid,1034,minicube_177_33VUE_58.26_13.25,MAM18,10,33VUE,1428,0.006651763804256916,0.012496470473706722,0.0058447066694498062
iid,1034,minicube_177_33VUE_58.26_13.25,MAM18,3,33VUE,12791,0.01431228592991829,0.010631087236106396,-0.0036811986938118935
iid,1034,minicube_177_33VUE_58.26_13.25,MAM18,4,33VUE,16217,0.013245118781924248,0.010472276248037815,-0.0027728425338864326
iid,1034,minicube_177_33VUE_58.26_13.25,MAM18,6,33VUE,1139,0.005539379548281431,0.00849104207009077,0.0029516625218093395
iid,1034,minicube_177_33VUE_58.26_13.25,MAM18,7,33VUE,16217,0.00472418824210763,0.007846567779779434,0.0031223795376718044
iid,1034,minicube_177_33VUE_58.26_13.25,MAM18,9,33VUE,16217,0.00465666176751256,0.009957347065210342,0.0053006852976977825
iid,1035,minicube_178_33VUE_58.37_12.63,MAM18,10,33VUE,11038,0.005086074583232403,0.003975390922278166,-0.001110683660954237
iid,1035,minicube_178_33VUE_58.37_12.63,MAM18,4,33VUE,15073,0.006335902493447065,0.0080415615811944,0.0017056590877473354
iid,1035,minicube_178_33VUE_58.37_12.63,MAM18,5,33VUE,15037,0.0022326845210045576,0.006223265081644058,0.0039905805606395006
iid,1035,minicube_178_33VUE_58.37_12.63,MAM18,6,33VUE,15072,0.0026147221215069294,0.004904534667730331,0.002289812546223402
iid,1035,minicube_178_33VUE_58.37_12.63,MAM18,7,33VUE,15073,0.003890151157975197,0.004053437616676092,0.00016328645870089531
iid,1035,minicube_178_33VUE_58.37_12.63,MAM18,9,33VUE,15073,0.00600824411958456,0.0034093926660716534,-0.002598851453512907
iid,1036,minicube_179_33VUF_59.25_13.11,MAM18,10,33VUF,52,0.0016382021130993962,0.010504755191504955,0.0088665530784055591
iid,1036,minicube_179_33VUF_59.25_13.11,MAM18,4,33VUF,13337,0.007888083346188068,0.009739288128912449,0.0018512047827243805
iid,1036,minicube_179_33VUF_59.25_13.11,MAM18,5,33VUF,13052,0.004446468781679869,0.008630719035863876,0.0041842502541840076
iid,1036,minicube_179_33VUF_59.25_13.11,MAM18,6,33VUF,13369,0.0017527875024825335,0.007108971942216158,0.0053561844397336245
iid,1036,minicube_179_33VUF_59.25_13.11,MAM18,7,33VUF,13369,0.0022699839901179075,0.006514826789498329,0.0042448427993804216
iid,1036,minicube_179_33VUF_59.25_13.11,MAM18,9,33VUF,13275,0.0023939034435898066,0.008496999740600586,0.0061030962970107794
iid,1037,minicube_17_29TPH_42.57_-6.91,MAM18,1,29TPH,16344,0.00429397402331233,0.003912646789103746,-0.00038132723420858383
iid,1037,minicube_17_29TPH_42.57_-6.91,MAM18,2,29TPH,16344,0.004389984533190727,0.004052132833749056,-0.00033785169944167137
iid,1037,minicube_17_29TPH_42.57_-6.91,MAM18,3,29TPH,2950,0.0038704462349414825,0.003396080806851387,-0.00047436542809009552
iid,1037,minicube_17_29TPH_42.57_-6.91,MAM18,4,29TPH,16344,0.004219379276037216,0.004075982607901096,-0.00014339666813611984
iid,1037,minicube_17_29TPH_42.57_-6.91,MAM18,5,29TPH,16344,0.004377030301839113,0.004449951462447643,7.2921160608530045e-05
iid,1037,minicube_17_29TPH_42.57_-6.91,MAM18,6,29TPH,16344,0.004262233152985573,0.0041797347366809845,-8.2498416304588318e-05
iid,1037,minicube_17_29TPH_42.57_-6.91,MAM18,7,29TPH,16235,0.004460455384105444,0.004482239484786987,2.178410068154335e-05
iid,1038,minicube_180_33VUF_59.46_13.23,MAM18,10,33VUF,14534,0.0018632226856425405,0.010743723250925541,0.0088805005652830005
iid,1038,minicube_180_33VUF_59.46_13.23,MAM18,4,33VUF,14542,0.008599408902227879,0.010077010840177536,0.0014776019379496574
iid,1038,minicube_180_33VUF_59.46_13.23,MAM18,5,33VUF,9227,0.0056478530168533325,0.009039893746376038,0.0033920407295227051
iid,1038,minicube_180_33VUF_59.46_13.23,MAM18,6,33VUF,14496,0.00220948806963861,0.00757548538967967,0.0053659973200410604
iid,1038,minicube_180_33VUF_59.46_13.23,MAM18,7,33VUF,14525,0.0021487639751285315,0.006921058055013418,0.0047722940798848867
iid,1038,minicube_180_33VUF_59.46_13.23,MAM18,8,33VUF,1143,0.00251013389788568,0.007023957557976246,0.0045138236600905657
iid,1038,minicube_180_33VUF_59.46_13.23,MAM18,9,33VUF,10504,0.0021864259615540504,0.008807674050331116,0.0066212480887770653
iid,1039,minicube_181_33VUF_59.44_13.28,MAM18,10,33VUF,16255,0.003204974113032222,0.010039069689810276,0.0068340955767780542
iid,1039,minicube_181_33VUF_59.44_13.28,MAM18,4,33VUF,16255,0.009153090417385101,0.009956429712474346,0.00080333929508924484
iid,1039,minicube_181_33VUF_59.44_13.28,MAM18,5,33VUF,14254,0.006594397127628326,0.009198101237416267,0.002603704109787941
iid,1039,minicube_181_33VUF_59.44_13.28,MAM18,6,33VUF,16255,0.003516333643347025,0.007715488318353891,0.0041991546750068665
iid,1039,minicube_181_33VUF_59.44_13.28,MAM18,7,33VUF,16255,0.0031834901310503483,0.0070327152498066425,0.0038492251187562943
iid,1039,minicube_181_33VUF_59.44_13.28,MAM18,8,33VUF,2197,0.0025606094859540462,0.006468502804636955,0.003907893318682909
iid,1039,minicube_181_33VUF_59.44_13.28,MAM18,9,33VUF,15053,0.0033468916080892086,0.008269589394330978,0.0049226977862417698
iid,104,minicube_198_34SEJ_39.24_21.03,JAS17,10,34SEJ,8844,0.004881325177848339,0.010404436849057674,0.0055231116712093353
iid,104,minicube_198_34SEJ_39.24_21.03,JAS17,2,34SEJ,9031,0.00421957578510046,0.005077172536402941,0.0008575967513024807
iid,104,minicube_198_34SEJ_39.24_21.03,JAS17,4,34SEJ,9027,0.004430173430591822,0.006730629596859217,0.002300456166267395
iid,104,minicube_198_34SEJ_39.24_21.03,JAS17,5,34SEJ,9033,0.005063917022198439,0.009949653409421444,0.0048857363872230053
iid,104,minicube_198_34SEJ_39.24_21.03,JAS17,6,34SEJ,9032,0.0055249580182135105,0.011661396361887455,0.0061364383436739445
iid,104,minicube_198_34SEJ_39.24_21.03,JAS17,8,34SEJ,9032,0.005415256600826979,0.011085945181548595,0.0056706885807216167
iid,104,minicube_198_34SEJ_39.24_21.03,JAS17,9,34SEJ,9034,0.004705999977886677,0.009403540752828121,0.0046975407749414444
iid,1040,minicube_182_33VUG_59.61_11.54,MAM18,10,33VUG,16251,0.0035035149194300175,0.010411126539111137,0.0069076116196811199
iid,1040,minicube_182_33VUG_59.61_11.54,MAM18,4,33VUG,304,0.011331274174153805,0.011630999855697155,0.00029972568154335022
iid,1040,minicube_182_33VUG_59.61_11.54,MAM18,5,33VUG,5042,0.010294937528669834,0.011631649918854237,0.0013367123901844025
iid,1040,minicube_182_33VUG_59.61_11.54,MAM18,6,33VUG,16245,0.006671998184174299,0.010210431180894375,0.0035384329967200756
iid,1040,minicube_182_33VUG_59.61_11.54,MAM18,7,33VUG,16246,0.004599105566740036,0.009366187267005444,0.0047670817002654076
iid,1040,minicube_182_33VUG_59.61_11.54,MAM18,8,33VUG,15773,0.0034541315399110317,0.0089651420712471,0.0055110105313360691
iid,1040,minicube_182_33VUG_59.61_11.54,MAM18,9,33VUG,16250,0.002906771609559655,0.009300077334046364,0.0063933057244867086
iid,1041,minicube_183_33VUG_60.04_12.05,MAM18,10,33VUG,12437,0.004609057679772377,0.010881617665290833,0.0062725599855184555
iid,1041,minicube_183_33VUG_60.04_12.05,MAM18,5,33VUG,54,0.010745999403297901,0.01169391255825758,0.00094791315495967865
iid,1041,minicube_183_33VUG_60.04_12.05,MAM18,6,33VUG,16310,0.0074437144212424755,0.010082841850817204,0.002639127429574728
iid,1041,minicube_183_33VUG_60.04_12.05,MAM18,7,33VUG,16313,0.005200245883315802,0.009168602526187897,0.0039683566428720951
iid,1041,minicube_183_33VUG_60.04_12.05,MAM18,8,33VUG,10133,0.003997310996055603,0.008872903883457184,0.0048755928874015808
iid,1041,minicube_183_33VUG_60.04_12.05,MAM18,9,33VUG,617,0.003814843250438571,0.00977639202028513,0.0059615487698465586
iid,1042,minicube_184_33VUG_59.63_12.31,MAM18,10,33VUG,16185,0.0040601580403745174,0.010550389997661114,0.0064902319572865963
iid,1042,minicube_184_33VUG_59.63_12.31,MAM18,5,33VUG,5453,0.010200713761150837,0.011426351964473724,0.0012256382033228874
iid,1042,minicube_184_33VUG_59.63_12.31,MAM18,6,33VUG,16181,0.006864349357783794,0.009916461072862148,0.0030521117150783539
iid,1042,minicube_184_33VUG_59.63_12.31,MAM18,7,33VUG,16184,0.004757639020681381,0.00906408578157425,0.004306446760892868
iid,1042,minicube_184_33VUG_59.63_12.31,MAM18,9,33VUG,2105,0.003171914489939809,0.009549439884722233,0.006377525394782424
iid,1043,minicube_185_33VVG_60.09_13.98,MAM18,10,33VVG,13007,0.0052710166200995445,0.009905487298965454,0.0046344706788659096
iid,1043,minicube_185_33VVG_60.09_13.98,MAM18,4,33VVG,14286,0.014802878722548485,0.01322533842176199,-0.0015775403007864952
iid,1043,minicube_185_33VVG_60.09_13.98,MAM18,5,33VVG,12740,0.012476169504225254,0.012480455450713634,4.2859464883804321e-06
iid,1043,minicube_185_33VVG_60.09_13.98,MAM18,6,33VVG,14281,0.009568442590534687,0.011256134137511253,0.0016876915469765663
iid,1043,minicube_185_33VVG_60.09_13.98,MAM18,7,33VVG,14286,0.007297569420188665,0.010231545194983482,0.002933975774794817
iid,1043,minicube_185_33VVG_60.09_13.98,MAM18,8,33VVG,14286,0.005902864970266819,0.00958292093127966,0.0036800559610128403
iid,1043,minicube_185_33VVG_60.09_13.98,MAM18,9,33VVG,1154,0.004613273777067661,0.00932789221405983,0.0047146184369921684
iid,1044,minicube_186_33VVG_59.61_13.86,MAM18,10,33VVG,15606,0.0026620833668857813,0.00787633378058672,0.0052142504137009382
iid,1044,minicube_186_33VVG_59.61_13.86,MAM18,4,33VVG,15812,0.011795589700341225,0.01152272429317236,-0.0002728654071688652
iid,1044,minicube_186_33VVG_59.61_13.86,MAM18,5,33VVG,15791,0.009499997831881046,0.010794187895953655,0.0012941900640726089
iid,1044,minicube_186_33VVG_59.61_13.86,MAM18,6,33VVG,15811,0.006344843655824661,0.009427147917449474,0.0030823042616248131
iid,1044,minicube_186_33VVG_59.61_13.86,MAM18,7,33VVG,15812,0.004289868287742138,0.008446548134088516,0.0041566798463463783
iid,1044,minicube_186_33VVG_59.61_13.86,MAM18,8,33VVG,15812,0.003027108730748296,0.0076827662996947765,0.0046556575689464808
iid,1044,minicube_186_33VVG_59.61_13.86,MAM18,9,33VVG,15799,0.0025112892035394907,0.007374814711511135,0.0048635255079716444
iid,1045,minicube_187_33VVG_59.54_14.81,MAM18,1,33VVG,16030,0.011600097641348839,0.010088730603456497,-0.0015113670378923416
iid,1045,minicube_187_33VVG_59.54_14.81,MAM18,10,33VVG,16046,0.005852164700627327,0.008083579130470753,0.0022314144298434258
iid,1045,minicube_187_33VVG_59.54_14.81,MAM18,2,33VVG,7311,0.013219737447798252,0.010722117498517036,-0.0024976199492812157
iid,1045,minicube_187_33VVG_59.54_14.81,MAM18,4,33VVG,16041,0.018270449712872505,0.013643828220665455,-0.0046266214922070503
iid,1045,minicube_187_33VVG_59.54_14.81,MAM18,5,33VVG,948,0.012996758334338665,0.011406958103179932,-0.0015898002311587334
iid,1045,minicube_187_33VVG_59.54_14.81,MAM18,6,33VVG,7429,0.011428473517298698,0.01063239574432373,-0.00079607777297496796
iid,1045,minicube_187_33VVG_59.54_14.81,MAM18,7,33VVG,16043,0.008448050357401371,0.009211372584104538,0.00076332222670316696
iid,1045,minicube_187_33VVG_59.54_14.81,MAM18,8,33VVG,9172,0.0061530317179858685,0.008024495095014572,0.0018714633770287037
iid,1045,minicube_187_33VVG_59.54_14.81,MAM18,9,33VVG,16046,0.005659484304487705,0.007672677282243967,0.0020131929777562618
iid,1046,minicube_189_33VWE_58.37_15.48,MAM18,10,33VWE,16128,0.0018087209900841117,0.01087462343275547,0.0090659024426713586
iid,1046,minicube_189_33VWE_58.37_15.48,MAM18,3,33VWE,16128,0.008994846604764462,0.010164636187255383,0.001169789582490921
iid,1046,minicube_189_33VWE_58.37_15.48,MAM18,4,33VWE,14132,0.005197959952056408,0.008973447605967522,0.0037754876539111137
iid,1046,minicube_189_33VWE_58.37_15.48,MAM18,5,33VWE,16127,0.003251860151067376,0.008416431024670601,0.0051645708736032248
iid,1046,minicube_189_33VWE_58.37_15.48,MAM18,6,33VWE,16127,0.0018126609502360225,0.007531067356467247,0.0057184064062312245
iid,1046,minicube_189_33VWE_58.37_15.48,MAM18,7,33VWE,16128,0.0018369762692600489,0.007250197697430849,0.0054132214281708002
iid,1046,minicube_189_33VWE_58.37_15.48,MAM18,8,33VWE,8794,0.0018574756104499102,0.007732659578323364,0.0058751839678734541
iid,1046,minicube_189_33VWE_58.37_15.48,MAM18,9,33VWE,16128,0.001805692445486784,0.009204702451825142,0.0073990100063383579
iid,1047,minicube_18_29TQF_40.76_-6.24,MAM18,1,29TQF,16203,0.010712257586419582,0.005034864880144596,-0.0056773927062749863
iid,1047,minicube_18_29TQF_40.76_-6.24,MAM18,2,29TQF,16206,0.010671163909137249,0.004257699474692345,-0.0064134644344449043
iid,1047,minicube_18_29TQF_40.76_-6.24,MAM18,4,29TQF,16205,0.009775935672223568,0.0037900239694863558,-0.0059859117027372122
iid,1047,minicube_18_29TQF_40.76_-6.24,MAM18,5,29TQF,16205,0.009301239624619484,0.0036685974337160587,-0.0056326421909034252
iid,1047,minicube_18_29TQF_40.76_-6.24,MAM18,6,29TQF,16204,0.008717074058949947,0.003560112789273262,-0.0051569612696766853
iid,1047,minicube_18_29TQF_40.76_-6.24,MAM18,7,29TQF,16205,0.008643688634037971,0.004380229860544205,-0.0042634587734937668
iid,1048,minicube_190_33VWE_58.41_15.13,MAM18,1,33VWE,16223,0.009432139806449413,0.007621913682669401,-0.0018102261237800121
iid,1048,minicube_190_33VWE_58.41_15.13,MAM18,5,33VWE,13098,0.012586090713739395,0.010004868730902672,-0.0025812219828367233
iid,1048,minicube_190_33VWE_58.41_15.13,MAM18,6,33VWE,16223,0.01048677321523428,0.009181682951748371,-0.0013050902634859085
